,bounding_box,date,inferred,keywords,lang,lat,lng
2706,"['-37.85067', '-37.77545', '144.89709', '144.9913426']",2016-04-13 05:53:01,True,going function boylesque,en,-37.8142176,144.9631608
2707,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2016-03-22 15:09:25,True,check interview male boylesque star jett adore blog,en,40.7127281,-74.0060152
2708,"['44.5629531', '44.7424432', '10.7829773', '11.0122721']",2015-12-05 02:38:41,True,bella serata burlesque boylesque abbiamo accontentato tutti gusti grazie ai professionisti solo qualit al,it,44.6458885,10.9255707
2709,"['-41.4487953', '-41.1287953', '174.6172114', '174.9372114']",2015-11-16 02:36:31,True,come see wellington best boylesque performers one act saturday,en,-41.2887953,174.7772114
2710,,2015-04-21 17:28:56,True,haha chip start boylesque,en,,
2711,,2015-09-28 12:03:49,False,girl king boylesque hanging atomic bombshells provincetown massachusetts,en,,
2712,"['-38.41314', '-38.3265', '142.40463', '142.55726']",2018-04-23 07:01:15,True,loving new designs boylesque pin ups made,en,-38.369875,142.486467125823
2713,"['37.632226', '37.885368', '-122.355881', '-122.114672']",2017-03-12 05:51:35,True,sexy tiger head boylesque,en,37.8044557,-122.2713563
2714,,2019-07-15 11:20:55,True,booking theatre dates girlfriends makes happy booking queer boylesque circus arts show even better bring october,en,,
2715,"['60.1712158', '60.1713158', '24.9455078', '24.9456078']",2019-07-10 19:24:02,True,sept starts yes older come joining pnp academy burlesque create burlesque boylesque act intensive workshop,en,60.1712658,24.9455578
2716,"['44.89015', '45.05125', '-93.329163', '-93.1938584']",2018-09-02 03:57:35,True,boys boylesque ben mann charlieschicagobar,en,44.9706705,-93.268217735811
2717,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2019-03-05 02:44:12,True,week according dj chauncey polish queen anime logan hardcore throwdown bear milk year anniversary homo erectus boylesque riot dance party drag show,en,40.7127281,-74.0060152
2718,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2018-12-15 14:05:12,True,night see boylesque,en,51.5073219,-0.1276474
2719,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2015-01-25 13:14:31,True,hey thrus mean peter pa mean spiderma mean thanks joining us stage last night good luck boylesque,en,40.7127281,-74.0060152
2720,"['47.4810022', '47.7341357', '-122.459696', '-122.224433']",2014-10-16 00:53:10,True,tonight intro boylesque class drop ins welcome,en,47.6038321,-122.3300624
2721,,2019-02-17 21:35:35,True,portrait boylesque performer burlesque dancer soon mum sydneymorningherald feature piece lourug means,en,,
2722,"['6.4271721', '6.4273945', '3.4214241', '3.4219119']",2016-05-09 21:52:27,True,new york boylesque festival back year press release,en,6.427299,3.42166786470324
2723,"['51.8448338', '51.8449338', '5.8641098', '5.8642098']",2016-03-02 06:10:24,True,st mr boylesque international competitor c regal shivers regal shivers made,en,51.8448838,5.8641598
2724,"['33.7036216', '34.337306', '-118.6681776', '-118.1552947']",2019-06-11 19:22:32,True,june bring close inclusive drag revue featuring ballroom queens singing queens dancing queens drag kings trans performers drag race queens afab queens boylesque performers,en,34.0536909,-118.2427666
2725,"['43.493963', '43.813963', '-79.547207', '-79.227207']",2018-08-13 21:21:21,True,wait boy swooning boylesque dancer,en,43.653963,-79.387207
2726,"['36.1011347', '36.1031729', '-115.1757494', '-115.1734353']",2016-05-14 18:02:25,True,half price tickets new york boylesque festival gramercy theatre,en,36.1021436,-115.174494632801
2727,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2015-11-25 21:08:30,True,feather away post thanksgiving blues boylesque bearcussion dragonometry saturday,en,40.7127281,-74.0060152
2728,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2015-09-28 15:32:36,False,girl king boylesque,en,40.7127281,-74.0060152
2729,,2019-03-02 01:04:37,True,boylesque show butterfly tokyo aisotopelou,ja,,
2730,"['39.6143154', '39.9142087', '-105.1098845', '-104.5996889']",2018-07-02 14:12:30,True,like looked annoyed anyways row front us trio girls looking amazing fabulous local queen performs burlesque club boylesque across important almost ganged guy,en,39.7348381,-104.9653271
2731,"['55.7011389', '56.0211389', '-4.4101672', '-4.0901672']",2017-10-07 00:50:39,True,lived long enough know boylesque definitely top five worst terms time,en,55.8611389,-4.2501672
2732,"['51.5335184', '51.5435184', '-0.0803811', '-0.0703811']",2017-06-12 13:59:29,True,life drawing tomorrow theme boylesque models sets always styled adv tickets book,en,51.5385184,-0.0753811
2733,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2017-04-10 15:19:55,True,monday night boylesque sensation showtunes filth free,en,55.859126,-4.2463157
2734,"['53.3045116', '53.5031042', '-1.8014715', '-1.3246685']",2017-10-24 13:33:29,True,ladies gentlemen velvet burlesque velvet boylesque burlesque cabaret dance classes open,en,53.3806626,-1.4702278
2735,"['55.7011389', '56.0211389', '-4.4101672', '-4.0901672']",2019-04-24 13:15:24,True,super buzzed hosting birthday bash drag love music comedy performance art boylesque debuting snippets new performance lecture since last felt like home see tonight,en,55.8611389,-4.2501672
2736,"['38.0236415', '38.1761921', '48.4563972', '48.6836278']",2018-06-14 15:43:04,True,got invited boylesque event one go,en,38.0800655,48.5051651
2737,"['-32.1127121', '-31.7927121', '115.7004796', '116.0204796']",2015-09-08 09:37:10,True,miss burlesque wa mr boylesque wa final,tl,-31.9527121,115.8604796
2738,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2019-05-18 19:17:50,True,sexy boys taking clothes love members boylesque coming back,en,40.7127281,-74.0060152
2739,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2016-08-15 17:02:28,True,review fierce circus drag boylesque troupe briefs dirty spin variety night sweatshop,en,51.5073219,-0.1276474
2740,"['25.6783062', '25.6826779', '-100.2345028', '-100.2341194']",2016-06-08 00:34:01,True,harden reddy new king boylesque fishnet follies beyond ecstatic announce,en,25.6803305,-100.2343253
2741,,2015-05-08 08:33:49,True,annoyed rn supposed head dinner drinks catch boylesque show afterwards close cancelling,en,,
2742,"['49.674', '61.061', '-14.015517', '2.0919117']",2015-04-27 15:57:42,True,oh actually doctor boylesque convention sketch,en,54.7023545,-3.2765753
2743,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2015-05-10 05:00:50,True,ny boylesque festival,en,40.7127281,-74.0060152
2744,"['49.2198547', '49.3513789', '-122.8937644', '-122.6199095']",2015-05-01 21:16:06,True,today learned boylesque thing,en,49.2842958,-122.793281
2745,,2017-03-07 21:19:42,True,dancing dangerous one boylesque back dancers got butt kicked stiletto yesterday rehearsal,en,,
2746,,2018-07-20 14:36:41,True,get repost gogo west end lounge fabulous night boylesque,en,,
2747,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2016-11-19 18:19:57,True,folks interested coming burlesque boylesque show tonight headed,en,40.7127281,-74.0060152
2748,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2015-08-09 14:40:02,True,getting sexy south bank tickets boylesque show,en,51.5073219,-0.1276474
2749,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2015-11-06 23:35:43,True,session digital scholarship also want tweet mention boylesque project,en,51.5073219,-0.1276474
2750,"['40.8935631', '40.8936631', '-74.2607474', '-74.2606474']",2015-11-17 15:44:24,True,oh danny boy pipes pipes calling call new blood boylesque recently sted,en,40.8936131,-74.2606974
2751,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2017-05-22 17:28:33,True,boylesque,en,51.5073219,-0.1276474
2752,,2018-06-05 17:22:30,True,present ferdinand bull inspired boylesque bullfight,en,,
2753,"['48.0396619', '48.0796619', '8.4398995', '8.4798995']",2017-06-07 17:45:21,True,big boylesque burlesque,en,48.0596619,8.4598995
2754,"['33.647808', '33.886823', '-84.551068', '-84.28956']",2017-10-23 00:50:08,True,saw twisty clown boylesque performance girl pole dance somewhere rainbow red glitter heels perfectly pervy,en,33.7490987,-84.3901849
2755,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2016-01-16 14:38:14,True,rather fine boylesque il maestro gonzalo de laverga see later year,en,51.5073219,-0.1276474
2756,,2017-05-04 14:34:51,True,el fen meno briefs llegar madrid un boylesque de cabaret irreverente con chulazos australianos,es,,
2757,"['51.50557', '51.50567', '-0.0257669', '-0.0256669']",2018-11-14 14:33:53,True,cabaret artist clown boylesque burlesque performer currently working towards big burlesque debut end month drop dm better yet let collab go coffee,en,51.50562,-0.0257169
2758,"['35.0259512', '35.260229', '136.791969', '137.060899']",2016-06-14 12:11:22,True,boylesque,ja,35.1851045,136.8998438
2759,"['51.222', '55.636', '-11.0133788', '-5.6582363']",2015-01-03 13:28:11,True,mad scientist boylesque,en,52.865196,-7.9794599
2760,"['-33.9199488', '-33.9198488', '18.4205027', '18.4206027']",2014-12-11 19:14:51,True,hurry tickets left late night xxxmas boylesque show,en,-33.9198988,18.4205527
2761,"['51.7657055', '51.9771532', '0.6993788', '1.0268034']",2017-03-14 22:50:02,True,video game burlesque thurs march prizes themed cocktails ballpit boylesque tix,en,51.8896903,0.8994651
2762,"['39.6143154', '39.9142087', '-105.1098845', '-104.5996889']",2018-06-29 17:20:15,True,tonight members denver exploding boylesque scene tossing skivvies new nearly nude salute summer weenie put joystick gear come cabaret,en,39.7348381,-104.9653271
2763,"['39.6143154', '39.9142087', '-105.1098845', '-104.5996889']",2017-11-06 18:54:14,False,flash great show last night boylesque bend mann,en,41.97968,-87.66791
2764,"['39.6143154', '39.9142087', '-105.1098845', '-104.5996889']",2016-02-18 11:59:46,False,thirsty girl prod daniel nardicio pres annual boylesque fest gramercy theatre new york,en,41.97968,-87.66791
2765,,2015-04-14 19:33:54,True,fourth annual new york boylesque festival,en,,
2766,"['43.8989191', '44.1199185', '-78.5085148', '-78.2602159']",2018-08-12 13:36:05,True,burlesque comedy ganny maybe jeff carlson boylesque us rick rogalski get carol show,en,43.951058,-78.292007
2767,"['43.8989191', '44.1199185', '-78.5085148', '-78.2602159']",2019-04-26 14:55:00,False,boylesque,ja,43.951058,-78.292007
2768,,2018-02-08 03:30:45,True,boylesque story came vermont eastern catamount declared extinct last one killed actually mountain lion come east colorado troubles shot near hudson river mi north nyc,en,,
2769,"['-29.3159452', '-29.3155317', '27.4925372', '27.4930174']",2019-04-27 13:21:36,True,boylesque come back years enter thegloryldn man reach finals earthackney beyond expected compared first entry know see people,en,-29.3157435,27.4927751552311
2770,"['-29.3159452', '-29.3155317', '27.4925372', '27.4930174']",2019-06-20 10:12:12,False,san diego event diamond dogs boylesque,en,-29.3157435,27.4927751552311
2771,"['29.8654809', '30.1994687', '-90.14003', '-89.6251763']",2019-06-18 16:43:56,True,mr cheeze perfroming boylesque tonight oz manny cheeze,en,29.9499323,-90.0701156
2772,"['40.5700235', '40.7394026', '-74.0419691', '-73.8556336']",2017-10-05 03:36:48,True,boylesque femme erasure,en,40.6501038,-73.9495823
2773,"['33.647808', '33.886823', '-84.551068', '-84.28956']",2019-07-30 22:27:29,True,ooooooh boylesque chants,en,33.7490987,-84.3901849
2774,"['33.647808', '33.886823', '-84.551068', '-84.28956']",2017-07-08 14:19:26,False,cannot space loved first ever boylesque experience,en,-12.45696626,130.8362821
2775,"['-37.8762923', '-37.85219', '144.96968', '144.99328']",2015-01-06 09:15:01,True,coming january boylesque aussiebum summer party friday january special aussiebum swimwear parade,en,-37.8638261,144.981637
2776,"['40.6839411', '40.8804489', '-74.0472219', '-73.9061585']",2019-07-25 15:47:47,True,void high waisted cage panties burluxe burlesque boylesque,en,40.7896239,-73.9598939
2777,"['40.7778868', '40.7781393', '-73.9811048', '-73.9808808']",2016-02-10 19:08:49,True,back popular demand bad apple boylesque tickets,en,40.77805825,-73.9809607503661
2778,"['51.7657055', '51.9771532', '0.6993788', '1.0268034']",2017-03-17 11:53:11,True,incoming video game burlesque boylesque games themed cocktails thurs march,en,51.8896903,0.8994651
2779,"['55.7933456', '56.1133456', '-3.3483749', '-3.0283749']",2014-12-22 22:53:57,True,back home briefs spiegeltent st sq hot hilarious butch c filthy funny boylesque love,en,55.9533456,-3.1883749
2780,"['51.5050409', '51.5056366', '-0.0883044', '-0.087008']",2014-10-29 19:32:38,True,islington watch burlesque boylesque dead zombies singing mine,en,51.5053383,-0.0875098469912466
2781,"['-55.3228175', '-9.0880125', '72.2461932', '168.2261259']",2019-06-03 10:05:57,True,mr boylesque finals coming june latest episode talk three years finalists link bio certainly diverse line episode features,en,-24.7761086,134.755
2782,"['-55.3228175', '-9.0880125', '72.2461932', '168.2261259']",2016-10-03 10:58:49,False,boylesque name tex merkins,en,-24.7761086,134.755
2783,"['53.3223149', '53.4809294', '-2.6977248', '-2.4253807']",2016-08-21 14:26:33,True,sundays fundays instead watchin bands boylesque organisin furniture gettin techy,en,53.4018582,-2.5680223597163
2784,"['40.5700235', '40.7394026', '-74.0419691', '-73.8556336']",2016-08-11 20:36:31,True,one boys boylesque underwear party draft beer night,en,40.6501038,-73.9495823
2785,"['41.644531', '42.0230396', '-87.940101', '-87.5240812']",2015-04-17 21:16:09,True,never seen bond like dd thunderballs james bond boylesque april,en,41.8755616,-87.6244212
2786,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2019-02-21 17:39:05,True,evelyn playsuit burluxe elastic burlesque boylesque halter,en,40.7127281,-74.0060152
2787,"['49.1023772', '49.1039925', '20.3436311', '20.3447966']",2019-02-18 04:19:17,True,saving post show people ask want boylesque homie connor jones fly majestic fuck,en,49.1034331,20.3443152
2788,"['52.3570365', '52.6770365', '13.2288599', '13.5488599']",2019-06-28 11:59:01,True,erstes boylesque drag festival berlin biggest extravaganza von,de,52.5170365,13.3888599
2789,"['-5.1076466', '-5.1075466', '-42.7650623', '-42.7649623']",2016-02-15 02:18:21,True,burlesque boylesque nerdlesque,ca,-5.1075966,-42.7650123
2790,"['47.4810022', '47.7341357', '-122.459696', '-122.224433']",2014-12-17 05:44:37,True,first row booths see favorite boylesque wonder burlesque nutcracker,en,47.6038321,-122.3300624
2791,"['32.5347839', '33.114249', '-117.3098053', '-116.9057226']",2017-02-14 15:07:45,True,thursday filling guest mc therailsd diamond dogs boylesque,en,32.7174209,-117.1627714
2792,"['48.0483537', '48.3683537', '16.2125042', '16.5325042']",2016-05-21 20:56:00,True,ach ja nach dem vienna boylesque festival sind wir noch ein st ck durch die furchtbar schrecklich schauderhaft,de,48.2083537,16.3725042
2793,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2018-10-02 15:22:44,True,pants homoerectusboylesquenyc,en,40.7127281,-74.0060152
2794,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2018-09-11 12:58:57,True,clearing garage left viagra box naughty boylesque hen night days mice went nuts viagra mixed coconut oil slippery mice orgy,en,51.5073219,-0.1276474
2795,,2018-02-22 20:33:38,True,fuck yes seattle boylesque festival come really looking forward around sexy,en,,
2796,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2018-10-22 16:33:05,True,ingrid minimal burlesque boylesque mesh panel skirt,en,40.7127281,-74.0060152
2797,"['50.99995', '51.00005', '9.99995', '10.00005']",2018-07-06 18:22:53,True,grandmother made river cruise grand children inclusive bar deck river whiskey hand manage take one boylesque photos,en,51,10
